"Type","emp_id_k","fname_s","fname_t","minit_s","minit_t","lname_s","lname_t","job_id_s","job_id_t","job_lvl_s","job_lvl_t","pub_id_s","pub_id_t","hire_date_s","hire_date_t"
"In1","WXB19330M","Colin",""," ","","Hughes","","5","","246","","0736","","10/11/2013 20:20:59",""
"In1","WXE66470M","Tamiko",""," ","","De Leon","","14","","89","","1389","","13/02/2002 20:08:01",""
"In1","WXF49073M","Troy",""," ","","Burns","","12","","35","","0877","","27/04/2012 10:50:27",""
"In1","WXH22521F","Randall","","W","","Elliott","","7","","135","","9901","","14/01/2010 22:38:28",""
"In1","WXJ55801F","Jody",""," ","","Villegas","","14","","89","","1756","","09/10/2001 11:34:45",""
"In1","WXM53823F","Renee","","L","","Holden","","6","","140","","1622","","29/07/2007 01:34:49",""
"In1","WXM57075M","Deanna","","O","","Rangel","","12","","100","","0877","","15/07/2008 15:55:43",""
"In1","WXN43800M","Jamal","","Q","","Gill","","9","","75","","9952","","04/08/2008 13:09:33",""
"In1","WXO56500F","Angela",""," ","","Franco","","14","","35","","1622","","21/02/2001 21:04:00",""
"In1","WXR91218F","Sergio",""," ","","Wallace","","11","","112","","1756","","27/05/2014 15:21:58",""
"In1","WXU73736M","Willie",""," ","","Vaughn","","6","","220","","9952","","14/12/2015 07:30:36",""
"In1","WXV14533F","Jill","","A","","Keller","","5","","198","","0736","","12/06/2018 20:38:55",""
"In1","W-Y25936M","Jeremy","","H","","Strickland","","14","","100","","1389","","03/09/2004 13:59:06",""
"In1","WYH67875F","Anitra","","G","","Ford","","5","","198","","9999","","25/10/2001 10:35:05",""
"In1","WYM44035M","Fred",""," ","","Tate","","4","","227","","9901","","31/07/2002 12:55:57",""
"In1","WYN56546M","Latoya","","H","","Moss","","5","","246","","9901","","06/03/2016 22:15:25",""
"In1","WYY67342F","Gilbert","","P","","Barnett","","5","","175","","9999","","25/05/2019 22:24:06",""
"In1","W-Z69279M","Leon",""," ","","Harrington","","13","","64","","0736","","17/12/2001 18:58:43",""
"In1","WZF29758M","Willie",""," ","","Patrick","","14","","100","","0877","","29/01/2007 14:13:44",""
"In1","WZL17462M","Monica","","B","","Benitez","","3","","200","","1389","","19/02/2016 10:32:34",""
"In1","WZO35481M","Alana","","P","","Powers","","10","","165","","9901","","04/12/2001 18:46:49",""
"In1","WZP62477M","Patricia","","P","","Christian","","7","","120","","9901","","09/08/2007 05:14:36",""
"In1","WZR80474F","Rosemary","","P","","Brooks","","13","","35","","9952","","08/05/2002 19:07:14",""
"In1","WZS55085F","Melissa","","T","","Daniel","","8","","100","","9999","","22/09/2002 22:56:18",""
"In1","WZV13604M","Nicole",""," ","","York","","10","","165","","1389","","22/04/2007 17:13:17",""
"In1","WZZ96637M","Cathy",""," ","","Burnett","","6","","140","","0736","","24/06/2008 21:32:48",""
"In1","XAD29704F","Jake",""," ","","Hines","","6","","140","","9952","","27/11/2017 02:44:56",""
"In1","XAM84121M","Billy","","K","","Kirk","","8","","101","","1622","","03/04/2018 15:40:09",""
"In1","XAP71572F","Ernest","","R","","Hendricks","","12","","100","","9999","","23/03/2016 19:47:33",""
"In1","XAR48022F","Connie",""," ","","Cook","","5","","150","","1756","","16/04/2003 16:05:10",""
"In1","XAR85235M","Tisha",""," ","","Hess","","5","","198","","0736","","28/09/2019 18:50:41",""
"In1","XAT71254F","Angelia",""," ","","Craig","","6","","152","","9901","","20/10/2005 23:09:28",""
"In1","XAV99728F","Timmy",""," ","","Miranda","","9","","78","","1756","","30/12/2009 03:59:22",""
"In1","XBB95490F","Cristina",""," ","","Gallagher","","2","","215","","1389","","25/03/2001 10:50:03",""
"In1","XBG67902F","Salvatore","","S","","Ali","","13","","64","","9952","","02/06/2000 04:45:06",""
"In1","XBN80475M","Alana","","Q","","Andrade","","5","","246","","0877","","05/09/2003 05:29:05",""
"In1","XBO91912F","Jeanette","","B","","Francis","","12","","35","","1756","","18/08/2004 14:54:55",""
"In1","XBS58468M","Geoffrey",""," ","","Howell","","6","","140","","9952","","06/09/2018 23:55:02",""
"In1","XBV93527M","Matthew","","T","","Molina","","6","","192","","1756","","27/10/2015 14:45:14",""
"In1","XBW30257F","Joanne",""," ","","Dillon","","9","","75","","9952","","26/10/2016 20:09:00",""
"In1","X-C86359F","Bret",""," ","","Ponce","","13","","64","","0877","","05/04/2008 03:26:32",""
"In1","XCC16576F","Billie","","Q","","Hobbs","","8","","125","","9999","","21/12/2007 17:10:50",""
"In1","XCJ40429M","Kristine","","S","","Benton","","5","","159","","9952","","03/02/2019 06:23:31",""
"In1","XCL60220M","Alonzo",""," ","","Walton","","5","","198","","1389","","19/04/2002 19:25:48",""
"In1","XCN16478M","Joann","","E","","Atkins","","5","","175","","1389","","01/07/2012 16:39:52",""
"In1","XCO47800M","Marlon","","A","","Morse","","9","","170","","1756","","23/11/2001 05:59:31",""
"In1","XCT19684F","Nora","","B","","Knight","","3","","200","","0877","","28/09/2013 00:45:31",""
"In1","XCT40472F","Rachelle","","P","","Cantu","","9","","78","","9999","","15/08/2003 13:49:22",""
"In1","XCT87906M","Desiree",""," ","","Soto","","7","","120","","1389","","22/04/2016 21:36:53",""
"In1","XCU96528F","Erica",""," ","","Fisher","","7","","135","","9952","","17/03/2001 01:07:00",""
"In1","XDD65845F","Joe",""," ","","Davidson","","5","","211","","0877","","13/08/2007 17:28:22",""
"In1","XDF83637F","Emily","","G","","Long","","4","","227","","1622","","16/11/2009 16:50:59",""
"In1","XDJ48779M","Myra",""," ","","Downs","","5","","246","","9999","","26/01/2003 23:05:20",""
"In1","XDK10242F","Theresa",""," ","","Ortiz","","5","","175","","1756","","13/07/2017 01:55:21",""
"In1","XDK25569M","Rodney","","D","","Villanueva","","5","","246","","1622","","08/08/2001 06:06:01",""
"In1","XDP17652F","Damian","","D","","Long","","5","","159","","9952","","29/11/2004 06:58:22",""
"In1","XDP87931F","Cody",""," ","","Price","","5","","246","","0736","","20/08/2001 00:26:16",""
"In1","XDT15268M","Alan",""," ","","Wolf","","14","","100","","1756","","03/11/2009 17:19:53",""
"In1","XDW22665M","George",""," ","","Willis","","13","","35","","9901","","21/11/2017 11:59:39",""
"In1","XDW61278F","Brenda",""," ","","Zavala","","14","","100","","1756","","04/04/2012 23:03:24",""
"In1","XDY85947M","Gordon","","H","","Zimmerman","","8","","101","","1389","","01/11/2009 00:14:29",""
"In1","XDZ17763F","Jerry",""," ","","Potts","","7","","120","","0736","","21/09/2012 06:15:51",""
"In1","X-E22761M","Monica",""," ","","Salinas","","12","","100","","1622","","02/03/2008 07:32:45",""
"In1","XEB92923F","Marcos",""," ","","Todd","","8","","125","","0877","","13/05/2002 00:27:33",""
"In1","XEE33892M","Allan",""," ","","Roth","","7","","195","","9901","","09/06/2016 13:21:28",""
"In1","XEF94657F","Teresa",""," ","","Miller","","10","","87","","9952","","28/07/2011 15:32:46",""
"In1","XEH92090F","Chandra",""," ","","Wheeler","","7","","120","","1756","","08/07/2011 08:53:07",""
"In1","XEI16175F","Matt",""," ","","Drake","","2","","215","","1389","","27/07/2017 22:12:52",""
"In1","XEI40477M","Tiffany",""," ","","Willis","","9","","75","","9901","","20/11/2013 15:25:25",""
"In1","XEM74999F","Catherine",""," ","","Sanford","","9","","170","","9901","","02/06/2014 16:33:35",""
"In1","XEW75450M","Scottie","","O","","Lambert","","7","","195","","9952","","02/02/2012 07:48:25",""
"In1","XEY59138F","Kristie",""," ","","Hinton","","9","","170","","9999","","30/01/2006 19:42:43",""
"In1","XEZ48380M","Judy","","S","","Osborn","","12","","35","","9952","","14/05/2004 00:58:04",""
"In1","XFN85667M","Barry","","O","","Farley","","2","","215","","0736","","27/11/2003 09:05:23",""
"In1","XFO11863F","Mandy","","R","","Shaw","","7","","195","","1756","","22/02/2012 11:33:15",""
"In1","XFT30455M","Victoria","","S","","Guerra","","9","","78","","9952","","19/07/2005 05:15:15",""
"In1","XFT88514M","Keith",""," ","","Wall","","9","","75","","0736","","08/08/2015 07:04:04",""
"In1","XFX45894M","Tammy","","P","","Armstrong","","5","","198","","9952","","08/02/2002 10:58:57",""
"In1","XGA14269M","Leonardo","","S","","Strong","","12","","35","","9952","","22/01/2018 03:05:07",""
"In1","XGA81976F","Jayson","","N","","Anderson","","6","","220","","9952","","24/02/2012 13:00:35",""
"In1","XGC64811F","Juanita",""," ","","Whitney","","14","","35","","9952","","19/02/2014 09:22:54",""
"In1","XGE98041M","Melinda","","C","","Flowers","","5","","175","","1622","","22/03/2005 14:21:12",""
"In1","XGJ26711M","Andres","","T","","Hardin","","5","","246","","1756","","12/12/2019 07:59:01",""
"In1","XGJ46388F","Christa","","H","","Bullock","","9","","170","","1389","","30/11/2001 16:29:14",""
"In1","XGN10919F","Tricia",""," ","","Pacheco","","5","","211","","1622","","31/08/2018 16:28:04",""
"In1","XGO44883F","Loren",""," ","","Gallegos","","6","","220","","0736","","06/05/2003 05:35:08",""
"In1","XGP92288M","Bridget",""," ","","Jefferson","","11","","112","","0877","","04/06/2007 04:15:14",""
"In1","XGW13541M","Miguel","","E","","Gordon","","7","","120","","1622","","15/03/2000 16:00:23",""
"In1","XGW46439F","Tracy","","T","","Lindsey","","13","","100","","1756","","03/02/2016 21:03:59",""
"In1","XGY35822M","Cameron",""," ","","Shah","","11","","150","","1756","","09/12/2010 20:09:31",""
"In1","XGZ62460F","Ron",""," ","","Humphrey","","7","","120","","1389","","07/06/2013 08:36:49",""
"In1","XHF60231M","Harry",""," ","","Carpenter","","11","","150","","0736","","26/06/2013 04:38:11",""
"In1","XHG89949M","Andres",""," ","","Cabrera","","2","","215","","1622","","12/04/2006 06:25:42",""
"In1","XHH59683F","Dominic","","H","","Cunningham","","5","","211","","1622","","10/07/2001 09:04:18",""
"In1","XHJ90173F","Dewayne",""," ","","Murray","","4","","227","","1389","","06/10/2000 14:46:47",""
"In1","XHK91344F","Dante",""," ","","Ramsey","","5","","175","","0877","","10/08/2014 19:52:02",""
"In1","XHL95564F","Gregg",""," ","","Davies","","14","","100","","0877","","13/08/2001 18:26:36",""
"In1","XHM54334M","Benjamin","","P","","Kane","","11","","150","","9901","","04/12/2012 07:57:26",""
"In1","XHO21924M","Julio",""," ","","Pacheco","","9","","75","","0736","","28/10/2003 04:06:27",""
"In1","XHQ15768F","Tara",""," ","","Barajas","","9","","170","","0877","","04/03/2005 04:40:33",""
"In1","XHU31166M","Marco","","T","","Palmer","","14","","89","","0877","","07/01/2012 22:29:49",""
"In1","XHV10256F","Antonio","","C","","Pearson","","11","","150","","9901","","04/11/2008 16:50:12",""
"In1","XHV11735F","Roderick","","R","","Sharp","","5","","172","","0877","","14/11/2018 12:27:14",""
"In1","XHX90917F","Abraham",""," ","","Browning","","10","","75","","9901","","20/10/2018 05:15:31",""
"In1","XHX99560F","Lawanda",""," ","","Gibbs","","11","","75","","1756","","06/08/2003 03:03:36",""
"In1","XHZ99017M","Tina",""," ","","Hess","","11","","150","","9901","","27/12/2011 17:14:13",""
"In1","XII71010M","Jacob",""," ","","Thompson","","12","","32","","9952","","14/05/2005 06:13:06",""
"In1","XIP47035F","Everett",""," ","","Faulkner","","14","","100","","0736","","22/11/2012 06:33:17",""
"In1","XIT43833M","Randall","","G","","Mac Donald","","13","","100","","1622","","21/04/2019 03:42:49",""
"In1","XIU41549F","Alan",""," ","","Olsen","","14","","100","","1389","","10/07/2015 07:28:01",""
"In1","X-J13812M","Shelley",""," ","","Reyes","","6","","220","","9999","","22/02/2006 17:46:42",""
"In1","XJH92851F","Charlie",""," ","","Yu","","5","","175","","0877","","26/11/2005 07:05:16",""
"In1","XJJ36960M","Wanda",""," ","","Schroeder","","10","","165","","9901","","02/08/2009 15:13:59",""
"In1","XJM57570F","Judy",""," ","","Tanner","","13","","100","","1622","","22/06/2005 03:01:57",""
"In1","XJT60280F","Yolanda","","D","","Owen","","13","","64","","1756","","11/10/2008 18:49:17",""
"In1","XKF64728F","Harry",""," ","","Collins","","11","","112","","9952","","14/11/2003 06:18:40",""
"In1","XKG44419F","Joni",""," ","","Roy","","14","","35","","9999","","10/12/2005 17:42:02",""
"In1","XKH44682F","Eileen",""," ","","Greene","","5","","211","","1756","","23/10/2019 12:05:39",""
"In1","XKN14180F","Kathryn",""," ","","Sandoval","","12","","32","","9952","","26/12/2007 05:07:28",""
"In1","XLD90035M","Sonia","","C","","Poole","","12","","100","","1622","","16/07/2015 04:06:07",""
"In1","XLE73439F","Neil",""," ","","Blackwell","","6","","152","","0736","","19/05/2000 13:30:15",""
"In1","XLK21069M","Deanna",""," ","","Rubio","","13","","64","","1389","","12/06/2015 14:43:05",""
"In1","XLL22386M","Pamela","","H","","Lloyd","","13","","100","","1622","","17/02/2004 15:33:05",""
"In1","XLM19625F","Courtney","","N","","Koch","","12","","35","","9999","","03/07/2016 22:18:55",""
"In1","XLP40581F","Lawanda",""," ","","Andrade","","12","","35","","1622","","28/11/2014 20:07:02",""
"In1","XLP56035M","Tisha",""," ","","Benitez","","5","","150","","0736","","21/12/2005 03:26:00",""
"In1","XLT38840F","Karin",""," ","","Shaffer","","5","","172","","0736","","09/08/2005 10:16:40",""
"In1","XLT95824F","Everett",""," ","","Hartman","","5","","211","","9901","","04/06/2007 20:46:46",""
"In1","XLW19832F","Nora",""," ","","Cobb","","10","","165","","9901","","09/02/2010 17:32:13",""
"In1","XLX50386F","Allison","","A","","Cummings","","9","","75","","0877","","12/11/2007 04:45:37",""
"In1","XLX83102M","Aaron","","Q","","O'Connell","","10","","75","","0736","","28/07/2013 03:03:33",""
"In1","XMD68580M","Clifford","","N","","Jenkins","","9","","170","","9901","","03/04/2019 05:53:01",""
"In1","XME60889F","Jenifer",""," ","","Daugherty","","7","","135","","0877","","22/01/2014 09:30:20",""
"In1","XMX43660F","Kisha","","L","","O'Connell","","12","","35","","0736","","28/10/2015 12:17:34",""
"In1","XND95251M","Patricia",""," ","","Conrad","","13","","35","","9999","","26/11/2018 04:06:50",""
"In1","XNF77648F","Anna",""," ","","O'Neal","","5","","198","","1389","","10/01/2007 10:08:14",""
"In1","XNG37500F","Kisha","","S","","Acosta","","3","","200","","1756","","29/05/2005 02:40:04",""
"In1","XNI63132F","Cecil","","H","","Velez","","14","","100","","9999","","01/04/2004 04:43:43",""
"In1","XNK88798F","Ebony",""," ","","Larson","","10","","87","","0736","","11/08/2009 23:54:23",""
"In1","XNM61332M","Kristi","","A","","Steele","","8","","175","","0736","","05/06/2010 02:25:58",""
"In1","XNS54189F","Janice",""," ","","Fuller","","12","","32","","9952","","16/10/2010 23:51:05",""
"In1","XNV46279F","Amie",""," ","","Sellers","","6","","140","","1622","","22/06/2014 03:41:29",""
"In1","XNW73865M","Darius","","B","","Branch","","7","","120","","0736","","14/08/2015 02:57:56",""
"In1","XNX90184M","Yvonne","","Q","","Collier","","11","","150","","9901","","29/06/2003 20:19:10",""
"In1","XNY77028M","Virginia",""," ","","Mcpherson","","5","","246","","1756","","17/07/2010 00:33:37",""
"In1","XNZ17570F","Jodie","","T","","Rubio","","3","","200","","0736","","06/06/2001 23:33:16",""
"In1","XNZ35062F","Sonya",""," ","","Weber","","6","","140","","1622","","17/07/2017 12:48:26",""
"In1","X-O59095F","Melinda",""," ","","Warner","","14","","100","","9999","","21/05/2012 03:48:22",""
"In1","XOE10871F","Trisha",""," ","","Duke","","8","","100","","1389","","18/05/2013 13:15:29",""
"In1","XOG88448M","Grant",""," ","","Buckley","","11","","75","","1756","","27/10/2013 09:28:06",""
"In1","XOH23750M","Rolando",""," ","","Rowe","","10","","80","","1622","","06/03/2017 19:55:19",""
"In1","XOI14074F","Pedro","","Z","","Nixon","","10","","75","","0736","","22/10/2016 01:20:44",""
"In1","XOK38855M","Matt","","N","","Fisher","","9","","170","","9952","","25/03/2013 23:54:36",""
"In1","XOP97304F","Vickie",""," ","","Frazier","","14","","100","","0877","","06/04/2007 18:30:17",""
"In1","XPA64780M","Drew","","H","","Wade","","10","","75","","0736","","06/07/2011 18:27:24",""
"In1","XPC48013M","Tammi","","I","","Lyons","","12","","35","","1622","","22/09/2008 14:55:55",""
"In1","XPJ57143M","Maria",""," ","","Gill","","12","","100","","1622","","03/06/2003 02:09:39",""
"In1","XPJ86643F","Warren","","A","","Velazquez","","12","","32","","1389","","11/07/2007 22:23:43",""
"In1","XPM99498F","Janelle","","P","","Rowland","","5","","150","","9901","","18/06/2018 23:35:21",""
"In1","XPN51413F","Dena",""," ","","Franco","","6","","152","","0736","","21/05/2019 17:43:14",""
"In1","XPN56606M","Chester","","Q","","Lewis","","10","","75","","0736","","03/03/2011 20:48:46",""
"In1","XPY92372F","Teddy","","O","","Church","","8","","101","","9952","","08/08/2015 23:19:38",""
"In1","XQB78012M","Ricardo","","T","","Moore","","5","","246","","1622","","14/03/2002 12:16:46",""
"In1","XQC87733F","Shonda",""," ","","Sparks","","9","","78","","0736","","28/02/2007 18:33:37",""
"In1","XQE43788M","Nicole",""," ","","Rice","","10","","75","","0736","","25/08/2001 06:58:15",""
"In1","XQF71832F","Lora","","V","","Marsh","","3","","200","","1756","","05/03/2019 10:58:51",""
"In1","XQJ93570F","Rex","","T","","Burnett","","8","","125","","1622","","25/09/2007 22:49:45",""
"In1","XQO31880F","Audrey","","R","","Briggs","","5","","175","","9999","","06/11/2011 16:18:24",""
"In1","XQP80959M","Kerrie",""," ","","Golden","","13","","64","","1622","","20/11/2012 13:25:08",""
"In1","XQT43870M","Jane","","P","","York","","10","","75","","1389","","09/11/2006 00:27:33",""
"In1","XQW96882M","Dora","","R","","Donovan","","2","","215","","0877","","05/04/2012 01:37:33",""
"In1","X-R69329F","Vernon",""," ","","Mcgrath","","7","","120","","9999","","12/11/2005 13:09:40",""
"In1","XRA55721M","Ernest","","N","","Lee","","9","","75","","0736","","10/08/2012 00:09:11",""
"In1","XRD43678M","Rosemary",""," ","","Abbott","","7","","120","","1622","","04/01/2013 03:33:23",""
"In1","XRE77402F","Angelo",""," ","","Gross","","5","","172","","0877","","11/11/2006 17:14:31",""
"In1","XRI63916M","Gregg","","A","","Marshall","","5","","211","","1622","","19/11/2009 03:25:03",""
"In1","XRI70163F","Jana",""," ","","Cooke","","11","","112","","9952","","14/12/2000 08:04:10",""
"In1","XRN48561M","Herman","","P","","Serrano","","10","","80","","9901","","29/12/2006 08:51:36",""
"In1","XRP92190M","Hilary",""," ","","Nash","","9","","78","","0736","","25/04/2018 00:41:41",""
